timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734102804841,60,Moodle/moodle/-4-0,301,Moved Permanently,Thread 1-42,text,true,,585,370,50,50,http://cse.buet.ac.bd/moodle/,60,0,29
1734102804902,661,Moodle/moodle/-4-1,200,OK,Thread 1-42,text,false,"The operation lasted too long: It took 661 milliseconds, but should not have lasted longer than 400 milliseconds.",12078,370,50,50,https://cse.buet.ac.bd/moodle/,661,0,417
1734102805556,95,Moodle/success.txt-35,200,OK,Thread 1-39,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,95,0,0
1734102805564,89,Moodle/canonical.html-5,200,OK,Thread 1-42,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,89,0,0
1734102805654,87,Moodle/success.txt-7,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,87,0,0
1734102805488,401,Moodle/success.txt-15,200,OK,Thread 1-40,text,false,"The operation lasted too long: It took 401 milliseconds, but should not have lasted longer than 400 milliseconds.",216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,401,0,0
1734102805550,376,Moodle/canonical.html-20,200,OK,Thread 1-41,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,376,0,0
1734102805889,88,Moodle/success.txt-16,200,OK,Thread 1-40,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,88,0,0
1734102805977,85,Moodle/canonical.html-17,200,OK,Thread 1-40,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,85,0,0
1734102805652,530,Moodle/-36,200,OK,Thread 1-39,text,false,"The operation lasted too long: It took 530 milliseconds, but should not have lasted longer than 400 milliseconds.",8067,726,50,50,https://cse.buet.ac.bd/,64,0,32
1734102805652,64,Moodle/-36-0,301,Moved Permanently,Thread 1-39,text,true,,571,363,50,50,http://cse.buet.ac.bd/,64,0,32
1734102805716,466,Moodle/-36-1,200,OK,Thread 1-39,text,false,"The operation lasted too long: It took 466 milliseconds, but should not have lasted longer than 400 milliseconds.",7496,363,50,50,https://cse.buet.ac.bd/,466,0,0
1734102804445,1789,Moodle/public/img/program/pg-cs.jpg-60,200,OK,Thread 1-37,bin,false,"The operation lasted too long: It took 1,789 milliseconds, but should not have lasted longer than 400 milliseconds.",92320,422,50,50,https://cse.buet.ac.bd/public/img/program/pg-cs.jpg,689,0,0
1734102805926,375,Moodle/success.txt-22,200,OK,Thread 1-41,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,375,0,0
1734102806301,87,Moodle/success.txt-21,200,OK,Thread 1-41,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,87,0,0
1734102805741,670,Moodle/success.txt-6,200,OK,Thread 1-42,text,false,"The operation lasted too long: It took 670 milliseconds, but should not have lasted longer than 400 milliseconds.",216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,670,0,0
1734102806063,374,Moodle/success.txt-18,200,OK,Thread 1-40,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,374,0,0
1734102785439,21021,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to cse.buet.ac.bd:8080 [cse.buet.ac.bd/103.94.135.240] failed: Connection timed out: connect,Thread 1-43,text,false,"The operation lasted too long: It took 21,021 milliseconds, but should not have lasted longer than 400 milliseconds.",2758,0,50,50,https://cse.buet.ac.bd:8080/home/notice,0,0,21021
1734102803889,2582,Moodle/public/img/aboutus/c12.jpg-65,200,OK,Thread 1-33,bin,false,"The operation lasted too long: It took 2,582 milliseconds, but should not have lasted longer than 400 milliseconds.",116795,420,50,50,https://cse.buet.ac.bd/public/img/aboutus/c12.jpg,210,0,0
1734102805409,1073,Moodle/public/img/program/pg-cs.jpg-60,200,OK,Thread 1-36,bin,false,"The operation lasted too long: It took 1,073 milliseconds, but should not have lasted longer than 400 milliseconds.",92320,422,50,50,https://cse.buet.ac.bd/public/img/program/pg-cs.jpg,312,0,0
1734102806183,308,Moodle/public/js/color-modes.js-40,200,OK,Thread 1-39,text,true,,1213,397,50,50,https://cse.buet.ac.bd/public/js/color-modes.js,308,0,0
1734102806411,81,Moodle/canonical.html-8,200,OK,Thread 1-42,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,81,0,0
1734102806437,86,Moodle/success.txt-19,200,OK,Thread 1-40,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,86,0,0
1734102806493,84,Moodle/success.txt-10,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,84,0,0
1734102806389,211,Moodle/moodle/-23,200,OK,Thread 1-41,text,true,,12076,474,50,50,https://cse.buet.ac.bd/moodle/,209,0,0
1734102806523,84,Moodle/canonical.html-20,200,OK,Thread 1-40,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,84,0,0
1734102805367,1270,Moodle/public/img/logo3.png-58,200,OK,Thread 1-38,bin,false,"The operation lasted too long: It took 1,270 milliseconds, but should not have lasted longer than 400 milliseconds.",11017,414,50,50,https://cse.buet.ac.bd/public/img/logo3.png,1270,0,0
1734102806577,84,Moodle/success.txt-9,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,84,0,0
1734102806463,208,Moodle/canonical.html-1,200,OK,Thread 1-43,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,208,0,121
1734102806601,83,Moodle/canonical.html-24,200,OK,Thread 1-41,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,83,0,0
1734102806608,84,Moodle/success.txt-22,200,OK,Thread 1-40,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,84,0,0
1734102806638,86,Moodle/canonical.html-54,200,OK,Thread 1-38,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,86,0,0
1734102806661,85,Moodle/canonical.html-11,200,OK,Thread 1-42,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,85,0,0
1734102806685,86,Moodle/success.txt-26,200,OK,Thread 1-41,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,86,0,0
1734102806693,82,Moodle/success.txt-21,200,OK,Thread 1-40,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,82,0,0
1734102803851,2964,Moodle/public/img/service/Consultancy.jpg-73,200,OK,Thread 1-28,bin,false,"The operation lasted too long: It took 2,964 milliseconds, but should not have lasted longer than 400 milliseconds.",157553,428,50,50,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,449,0,0
1734102806746,84,Moodle/success.txt-12,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,84,0,0
1734102806772,84,Moodle/success.txt-25,200,OK,Thread 1-41,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,84,0,0
1734102806830,83,Moodle/success.txt-13,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,83,0,0
1734102806914,87,Moodle/canonical.html-14,200,OK,Thread 1-42,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,87,0,0
1734102807002,89,Moodle/success.txt-15,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,89,0,0
1734102806724,379,Moodle/success.txt-62,200,OK,Thread 1-38,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,379,0,0
1734102806671,472,Moodle/success.txt-3,200,OK,Thread 1-43,text,false,"The operation lasted too long: It took 472 milliseconds, but should not have lasted longer than 400 milliseconds.",216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,472,0,0
1734102807092,83,Moodle/success.txt-16,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,83,0,0
1734102807104,90,Moodle/success.txt-61,200,OK,Thread 1-38,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,90,0,0
1734102806856,374,Moodle/canonical.html-27,200,OK,Thread 1-41,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,374,0,0
1734102807176,85,Moodle/canonical.html-17,200,OK,Thread 1-42,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,85,0,0
1734102807231,86,Moodle/success.txt-28,200,OK,Thread 1-41,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,86,0,0
1734102807261,83,Moodle/success.txt-18,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,83,0,0
1734102807317,95,Moodle/success.txt-29,200,OK,Thread 1-41,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,95,0,0
1734102807344,89,Moodle/success.txt-19,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,89,0,0
1734102807413,87,Moodle/canonical.html-30,200,OK,Thread 1-41,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,87,0,0
1734102806234,1277,Moodle/public/img/areabg.png-63,200,OK,Thread 1-37,bin,false,"The operation lasted too long: It took 1,277 milliseconds, but should not have lasted longer than 400 milliseconds.",46622,434,50,50,https://cse.buet.ac.bd/public/img/areabg.png,265,0,0
1734102807143,374,Moodle/success.txt-2,200,OK,Thread 1-43,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,374,0,0
1734102807433,85,Moodle/canonical.html-20,200,OK,Thread 1-42,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,85,0,0
1734102807500,85,Moodle/canonical.html-33,200,OK,Thread 1-41,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,85,0,0
1734102793873,13714,Moodle/web/assets/img/news/VIP%20Cup%202023.jpg-57,200,OK,Thread 1-31,bin,false,"The operation lasted too long: It took 13,714 milliseconds, but should not have lasted longer than 400 milliseconds.",798119,434,50,50,https://cse.buet.ac.bd/web/assets/img/news/VIP%20Cup%202023.jpg,287,0,0
1734102807587,1,Moodle/public/img/aboutus/c21.jpg-66,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: cse.buet.ac.bd:443 failed to respond,Thread 1-31,text,false,,2096,0,50,50,https://cse.buet.ac.bd/public/img/aboutus/c21.jpg,0,0,0
1734102807518,83,Moodle/success.txt-22,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,83,0,0
1734102804508,3107,Moodle/public/img/program/pg-se.jpg-70,200,OK,Thread 1-23,bin,false,"The operation lasted too long: It took 3,107 milliseconds, but should not have lasted longer than 400 milliseconds.",66391,422,50,50,https://cse.buet.ac.bd/public/img/program/pg-se.jpg,203,0,0
1734102807615,30,Moodle/public/img/Arrow-l.png-71,200,OK,Thread 1-23,bin,true,,956,416,50,50,https://cse.buet.ac.bd/public/img/Arrow-l.png,30,0,0
1734102806483,1166,Moodle/public/img/areabg.png-63,200,OK,Thread 1-36,bin,false,"The operation lasted too long: It took 1,166 milliseconds, but should not have lasted longer than 400 milliseconds.",46622,434,50,50,https://cse.buet.ac.bd/public/img/areabg.png,293,0,0
1734102807585,87,Moodle/success.txt-34,200,OK,Thread 1-41,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,87,0,0
1734102807645,29,Moodle/public/img/Arrow-r.png-72,200,OK,Thread 1-23,bin,true,,950,416,50,50,https://cse.buet.ac.bd/public/img/Arrow-r.png,29,0,0
1734102807672,82,Moodle/success.txt-35,200,OK,Thread 1-41,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,82,0,0
1734102788790,19090,Moodle/public/img/program2.jpg-83,200,OK,Thread 1-2,bin,false,"The operation lasted too long: It took 19,090 milliseconds, but should not have lasted longer than 400 milliseconds.",1253926,417,50,50,https://cse.buet.ac.bd/public/img/program2.jpg,159,0,0
1734102807883,1,Moodle/web/assets/img/news/icpc20241.png-77,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: cse.buet.ac.bd:443 failed to respond,Thread 1-2,text,false,,2096,0,50,50,https://cse.buet.ac.bd/web/assets/img/news/icpc20241.png,0,0,0
1734102807754,152,Moodle/-36,200,OK,Thread 1-41,text,true,,8066,726,50,50,https://cse.buet.ac.bd/,35,0,0
1734102807754,35,Moodle/-36-0,301,Moved Permanently,Thread 1-41,text,true,,570,363,50,50,http://cse.buet.ac.bd/,35,0,0
1734102807789,117,Moodle/-36-1,200,OK,Thread 1-41,text,true,,7496,363,50,50,https://cse.buet.ac.bd/,117,0,0
1734102807906,30,Moodle/public/js/color-modes.js-40,200,OK,Thread 1-41,text,true,,1213,397,50,50,https://cse.buet.ac.bd/public/js/color-modes.js,30,0,0
1734102807937,28,Moodle/public/css/carousel.css-39,200,OK,Thread 1-41,text,true,,993,410,50,50,https://cse.buet.ac.bd/public/css/carousel.css,28,0,0
1734102806492,1475,Moodle/public/css/carousel.css-39,200,OK,Thread 1-39,text,false,"The operation lasted too long: It took 1,475 milliseconds, but should not have lasted longer than 400 milliseconds.",993,410,50,50,https://cse.buet.ac.bd/public/css/carousel.css,1475,0,0
1734102807517,696,Moodle/moodle/-4,200,OK,Thread 1-43,text,false,"The operation lasted too long: It took 696 milliseconds, but should not have lasted longer than 400 milliseconds.",12662,740,50,50,https://cse.buet.ac.bd/moodle/,50,0,22
1734102807517,50,Moodle/moodle/-4-0,301,Moved Permanently,Thread 1-43,text,true,,585,370,50,50,http://cse.buet.ac.bd/moodle/,50,0,22
1734102807568,645,Moodle/moodle/-4-1,200,OK,Thread 1-43,text,false,"The operation lasted too long: It took 645 milliseconds, but should not have lasted longer than 400 milliseconds.",12077,370,50,50,https://cse.buet.ac.bd/moodle/,644,0,334
1734102807602,655,Moodle/success.txt-21,200,OK,Thread 1-42,text,false,"The operation lasted too long: It took 655 milliseconds, but should not have lasted longer than 400 milliseconds.",216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,655,0,0
1734102808213,81,Moodle/canonical.html-5,200,OK,Thread 1-43,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,81,0,0
1734102804338,3979,Moodle/public/img/service/Consultancy.jpg-73,200,OK,Thread 1-27,bin,false,"The operation lasted too long: It took 3,979 milliseconds, but should not have lasted longer than 400 milliseconds.",157553,428,50,50,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,570,0,0
1734102808294,85,Moodle/success.txt-7,200,OK,Thread 1-43,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,85,0,0
1734102787427,21024,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to cse.buet.ac.bd:8080 [cse.buet.ac.bd/103.94.135.240] failed: Connection timed out: connect,Thread 1-44,text,false,"The operation lasted too long: It took 21,024 milliseconds, but should not have lasted longer than 400 milliseconds.",2758,0,50,50,https://cse.buet.ac.bd:8080/home/notice,0,0,21024
1734102805449,3042,Moodle/public/img/program/pg-ai.jpg-69,200,OK,Thread 1-26,bin,false,"The operation lasted too long: It took 3,042 milliseconds, but should not have lasted longer than 400 milliseconds.",85383,422,50,50,https://cse.buet.ac.bd/public/img/program/pg-ai.jpg,1047,0,0
1734102808258,274,Moodle/moodle/-23,200,OK,Thread 1-42,text,true,,12077,474,50,50,https://cse.buet.ac.bd/moodle/,273,0,0
1734102807966,588,Moodle/public/js/bootstrap.bundle.min.js-42,200,OK,Thread 1-41,text,false,"The operation lasted too long: It took 588 milliseconds, but should not have lasted longer than 400 milliseconds.",24152,391,50,50,https://cse.buet.ac.bd/public/js/bootstrap.bundle.min.js,96,0,0
1734102807967,597,Moodle/public/js/bootstrap.bundle.min.js-42,200,OK,Thread 1-39,text,false,"The operation lasted too long: It took 597 milliseconds, but should not have lasted longer than 400 milliseconds.",24152,391,50,50,https://cse.buet.ac.bd/public/js/bootstrap.bundle.min.js,191,0,0
1734102808554,33,Moodle/public/css/main.css-44,200,OK,Thread 1-41,text,true,,3675,406,50,50,https://cse.buet.ac.bd/public/css/main.css,33,0,0
1734102808532,83,Moodle/canonical.html-24,200,OK,Thread 1-42,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,83,0,0
1734102808452,163,Moodle/canonical.html-1,200,OK,Thread 1-44,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,163,0,81
1734102808565,132,Moodle/public/css/main.css-44,200,OK,Thread 1-39,text,true,,3675,406,50,50,https://cse.buet.ac.bd/public/css/main.css,132,0,0
1734102808616,81,Moodle/success.txt-3,200,OK,Thread 1-44,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,81,0,0
1734102808615,84,Moodle/success.txt-26,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,84,0,0
1734102808380,371,Moodle/success.txt-6,200,OK,Thread 1-43,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,371,0,0
1734102808697,85,Moodle/success.txt-2,200,OK,Thread 1-44,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,85,0,0
1734102808700,86,Moodle/success.txt-25,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,86,0,0
1734102808751,91,Moodle/canonical.html-8,200,OK,Thread 1-43,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,91,0,0
1734102808786,88,Moodle/canonical.html-27,200,OK,Thread 1-42,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,88,0,0
1734102808874,84,Moodle/success.txt-28,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,84,0,0
1734102807588,1445,Moodle/public/img/aboutus/c22.jpg-67,200,OK,Thread 1-31,bin,false,"The operation lasted too long: It took 1,445 milliseconds, but should not have lasted longer than 400 milliseconds.",143527,420,50,50,https://cse.buet.ac.bd/public/img/aboutus/c22.jpg,213,0,70
1734102808958,86,Moodle/success.txt-29,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,86,0,0
1734102808588,498,Moodle/public/js/jquery-1.11.2.min.js-43,200,OK,Thread 1-41,text,false,"The operation lasted too long: It took 498 milliseconds, but should not have lasted longer than 400 milliseconds.",33635,388,50,50,https://cse.buet.ac.bd/public/js/jquery-1.11.2.min.js,212,0,0
1734102809044,84,Moodle/canonical.html-30,200,OK,Thread 1-42,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,84,0,0
1734102807649,1506,Moodle/public/img/aboutus/c12.jpg-65,200,OK,Thread 1-36,bin,false,"The operation lasted too long: It took 1,506 milliseconds, but should not have lasted longer than 400 milliseconds.",116795,420,50,50,https://cse.buet.ac.bd/public/img/aboutus/c12.jpg,184,0,0
1734102808842,367,Moodle/success.txt-10,200,OK,Thread 1-43,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,367,0,0
1734102809129,80,Moodle/canonical.html-33,200,OK,Thread 1-42,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,80,0,0
1734102793957,15326,Moodle/web/assets/img/news/VIP%20Cup%202023.jpg-57,200,OK,Thread 1-30,bin,false,"The operation lasted too long: It took 15,326 milliseconds, but should not have lasted longer than 400 milliseconds.",798119,434,50,50,https://cse.buet.ac.bd/web/assets/img/news/VIP%20Cup%202023.jpg,129,0,0
1734102809283,1,Moodle/public/img/aboutus/c21.jpg-66,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: cse.buet.ac.bd:443 failed to respond,Thread 1-30,text,false,,2096,0,50,50,https://cse.buet.ac.bd/public/img/aboutus/c21.jpg,0,0,0
1734102809209,85,Moodle/success.txt-9,200,OK,Thread 1-43,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,85,0,0
1734102809209,85,Moodle/success.txt-34,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,85,0,0
1734102809294,81,Moodle/success.txt-35,200,OK,Thread 1-42,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,81,0,0
1734102808783,739,Moodle/moodle/-4,200,OK,Thread 1-44,text,false,"The operation lasted too long: It took 739 milliseconds, but should not have lasted longer than 400 milliseconds.",12661,740,50,50,https://cse.buet.ac.bd/moodle/,63,0,27
1734102808783,63,Moodle/moodle/-4-0,301,Moved Permanently,Thread 1-44,text,true,,585,370,50,50,http://cse.buet.ac.bd/moodle/,63,0,27
1734102808847,675,Moodle/moodle/-4-1,200,OK,Thread 1-44,text,false,"The operation lasted too long: It took 675 milliseconds, but should not have lasted longer than 400 milliseconds.",12076,370,50,50,https://cse.buet.ac.bd/moodle/,674,0,420
1734102809522,85,Moodle/canonical.html-5,200,OK,Thread 1-44,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,85,0,0
1734102808697,927,Moodle/public/js/jquery-1.11.2.min.js-43,200,OK,Thread 1-39,text,false,"The operation lasted too long: It took 927 milliseconds, but should not have lasted longer than 400 milliseconds.",33635,388,50,50,https://cse.buet.ac.bd/public/js/jquery-1.11.2.min.js,288,0,0
1734102807511,2235,Moodle/public/img/aboutus/c12.jpg-65,200,OK,Thread 1-37,bin,false,"The operation lasted too long: It took 2,235 milliseconds, but should not have lasted longer than 400 milliseconds.",116795,420,50,50,https://cse.buet.ac.bd/public/img/aboutus/c12.jpg,146,0,0
1734102809375,543,Moodle/-36,200,OK,Thread 1-42,text,false,"The operation lasted too long: It took 543 milliseconds, but should not have lasted longer than 400 milliseconds.",8066,726,50,50,https://cse.buet.ac.bd/,32,0,0
1734102809375,32,Moodle/-36-0,301,Moved Permanently,Thread 1-42,text,true,,570,363,50,50,http://cse.buet.ac.bd/,32,0,0
1734102809408,510,Moodle/-36-1,200,OK,Thread 1-42,text,false,"The operation lasted too long: It took 510 milliseconds, but should not have lasted longer than 400 milliseconds.",7496,363,50,50,https://cse.buet.ac.bd/,510,0,0
1734102809919,27,Moodle/public/js/color-modes.js-40,200,OK,Thread 1-42,text,true,,1213,397,50,50,https://cse.buet.ac.bd/public/js/color-modes.js,27,0,0
1734102809294,665,Moodle/canonical.html-11,200,OK,Thread 1-43,text,false,"The operation lasted too long: It took 665 milliseconds, but should not have lasted longer than 400 milliseconds.",298,303,50,50,http://detectportal.firefox.com/canonical.html,665,0,0
1734102809947,27,Moodle/public/css/carousel.css-39,200,OK,Thread 1-42,text,true,,993,410,50,50,https://cse.buet.ac.bd/public/css/carousel.css,27,0,0
1734102809607,375,Moodle/success.txt-7,200,OK,Thread 1-44,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,375,0,0
1734102809982,78,Moodle/success.txt-6,200,OK,Thread 1-44,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,78,0,0
1734102810065,84,Moodle/canonical.html-8,200,OK,Thread 1-44,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,84,0,0
1734102809625,544,Moodle/public/css/bootstrap.min.css-41,200,OK,Thread 1-39,text,false,"The operation lasted too long: It took 544 milliseconds, but should not have lasted longer than 400 milliseconds.",31587,415,50,50,https://cse.buet.ac.bd/public/css/bootstrap.min.css,322,0,0
1734102810149,84,Moodle/success.txt-10,200,OK,Thread 1-44,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,84,0,0
1734102809033,1257,Moodle/public/img/program/ug.jpg-68,200,OK,Thread 1-31,bin,false,"The operation lasted too long: It took 1,257 milliseconds, but should not have lasted longer than 400 milliseconds.",69445,419,50,50,https://cse.buet.ac.bd/public/img/program/ug.jpg,147,0,0
1734102810233,81,Moodle/success.txt-9,200,OK,Thread 1-44,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,81,0,0
1734102809974,410,Moodle/public/js/bootstrap.bundle.min.js-42,200,OK,Thread 1-42,text,false,"The operation lasted too long: It took 410 milliseconds, but should not have lasted longer than 400 milliseconds.",24152,391,50,50,https://cse.buet.ac.bd/public/js/bootstrap.bundle.min.js,263,0,0
1734102809959,453,Moodle/success.txt-12,200,OK,Thread 1-43,text,false,"The operation lasted too long: It took 453 milliseconds, but should not have lasted longer than 400 milliseconds.",216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,453,0,0
1734102789430,21010,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to cse.buet.ac.bd:8080 [cse.buet.ac.bd/103.94.135.240] failed: Connection timed out: connect,Thread 1-45,text,false,"The operation lasted too long: It took 21,010 milliseconds, but should not have lasted longer than 400 milliseconds.",2758,0,50,50,https://cse.buet.ac.bd:8080/home/notice,0,0,21010
1734102810384,60,Moodle/public/css/main.css-44,200,OK,Thread 1-42,text,true,,3675,406,50,50,https://cse.buet.ac.bd/public/css/main.css,60,0,0
1734102810413,81,Moodle/success.txt-13,200,OK,Thread 1-43,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,81,0,0
1734102785945,24568,Moodle/public/img/program2.jpg-83,200,OK,Thread 1-1,bin,false,"The operation lasted too long: It took 24,568 milliseconds, but should not have lasted longer than 400 milliseconds.",1253926,417,50,50,https://cse.buet.ac.bd/public/img/program2.jpg,310,0,0
1734102810170,385,Moodle/canonical.html-38,200,OK,Thread 1-39,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,385,0,0
1734102810494,85,Moodle/canonical.html-14,200,OK,Thread 1-43,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,85,0,0
1734102810555,30,Moodle/public/js/main.js-45,200,OK,Thread 1-39,text,true,,801,375,50,50,https://cse.buet.ac.bd/public/js/main.js,30,0,0
1734102808317,2292,Moodle/public/img/service/Training.jpg-74,200,OK,Thread 1-27,bin,false,"The operation lasted too long: It took 2,292 milliseconds, but should not have lasted longer than 400 milliseconds.",199284,425,50,50,https://cse.buet.ac.bd/public/img/service/Training.jpg,223,0,0
1734102810585,83,Moodle/success.txt-47,200,OK,Thread 1-39,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,83,0,0
1734102810314,369,Moodle/canonical.html-11,200,OK,Thread 1-44,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,369,0,0
1734102810669,89,Moodle/success.txt-46,200,OK,Thread 1-39,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,89,0,0
1734102810684,88,Moodle/success.txt-12,200,OK,Thread 1-44,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv4,88,0,0
1734102799000,11804,Moodle/web/assets/img/news/VIP%20Cup%202023.jpg-57,200,OK,Thread 1-32,bin,false,"The operation lasted too long: It took 11,804 milliseconds, but should not have lasted longer than 400 milliseconds.",798119,434,50,50,https://cse.buet.ac.bd/web/assets/img/news/VIP%20Cup%202023.jpg,145,0,0
1734102810804,1,Moodle/public/img/aboutus/c21.jpg-66,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: cse.buet.ac.bd:443 failed to respond,Thread 1-32,text,false,,2096,0,50,50,https://cse.buet.ac.bd/public/img/aboutus/c21.jpg,0,0,0
1734102810758,97,Moodle/canonical.html-48,200,OK,Thread 1-39,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,97,0,0
1734102810772,99,Moodle/success.txt-13,200,OK,Thread 1-44,text,true,,216,320,50,50,http://detectportal.firefox.com/success.txt?ipv6,99,0,0
1734102810441,497,Moodle/canonical.html-1,200,OK,Thread 1-45,text,false,"The operation lasted too long: It took 497 milliseconds, but should not have lasted longer than 400 milliseconds.",298,303,50,50,http://detectportal.firefox.com/canonical.html,497,0,390
