timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734503699412,311,httpbin/submit/firefox-desktop/newtab/1/4c85828a-da55-4413-b88e-a95c0ec8bfa6-14,200,OK,Thread Group 1-1,text,true,,769,2791,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/4c85828a-da55-4413-b88e-a95c0ec8bfa6,311,0,0
1734503699595,292,httpbin/submit/firefox-desktop/messaging-system/1/181a9743-3a77-442b-87d5-14458f96b909-8,200,OK,Thread Group 1-4,text,true,,726,2319,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/181a9743-3a77-442b-87d5-14458f96b909,292,0,0
1734503699660,243,httpbin/submit/firefox-desktop/pageload/1/e844675b-6d02-46b5-ad89-5d7327995c8a-2,200,OK,Thread Group 1-6,text,true,,855,1466,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/e844675b-6d02-46b5-ad89-5d7327995c8a,243,0,0
1734503699612,309,httpbin/submit/firefox-desktop/dau-reporting/1/2a6fdbeb-620a-428e-9ac4-c267fe3aaed1-5,200,OK,Thread Group 1-5,text,true,,774,2168,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/dau-reporting/1/2a6fdbeb-620a-428e-9ac4-c267fe3aaed1,309,0,0
1734503699691,278,httpbin/submit/firefox-desktop/baseline/1/b157d9f3-ee55-460b-8ef5-d8d5f628cd8d-12,200,OK,Thread Group 1-3,text,true,,914,2341,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/b157d9f3-ee55-460b-8ef5-d8d5f628cd8d,278,0,0
1734503699702,280,httpbin/submit/firefox-desktop/messaging-system/1/fbf71088-d58a-40ba-9250-6133cba39f6a-15,200,OK,Thread Group 1-2,text,true,,757,2298,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/fbf71088-d58a-40ba-9250-6133cba39f6a,280,0,0
1734503699726,280,httpbin/submit/firefox-desktop/messaging-system/1/fbf71088-d58a-40ba-9250-6133cba39f6a-15,200,OK,Thread Group 1-1,text,true,,778,2298,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/fbf71088-d58a-40ba-9250-6133cba39f6a,280,0,0
1734503699904,242,httpbin/submit/firefox-desktop/newtab/1/12652a99-f405-4379-b0bd-88ecc046a2aa-3,200,OK,Thread Group 1-6,text,true,,756,1540,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/12652a99-f405-4379-b0bd-88ecc046a2aa,242,0,0
1734503699921,273,httpbin/submit/firefox-desktop/events/1/dd9ff8ac-c9d3-4d4f-b253-72600d788450-6,200,OK,Thread Group 1-5,text,true,,815,6693,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/events/1/dd9ff8ac-c9d3-4d4f-b253-72600d788450,273,0,0
1734503699888,352,httpbin/submit/firefox-desktop/metrics/1/3aa8777d-98a2-4fb9-b4c9-b66fe17f7899-9,200,OK,Thread Group 1-4,text,true,,940,42893,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/metrics/1/3aa8777d-98a2-4fb9-b4c9-b66fe17f7899,352,0,0
1734503699969,278,httpbin/submit/firefox-desktop/dau-reporting/1/f6bf6b0e-561a-4f7c-8ddf-4e50c66367c9-13,200,OK,Thread Group 1-3,text,true,,798,2200,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/dau-reporting/1/f6bf6b0e-561a-4f7c-8ddf-4e50c66367c9,278,0,0
1734503700008,392,httpbin/complete/search-16,200,OK,Thread Group 1-1,text,true,,1151,294,7,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=htt,391,0,215
1734503699984,416,httpbin/complete/search-16,200,OK,Thread Group 1-2,text,true,,1151,294,7,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=htt,416,0,237
1734503700149,256,httpbin/submit/firefox-desktop/baseline/1/27c92749-e69c-4377-aef4-4b202bf7597a-4,200,OK,Thread Group 1-6,text,true,,758,2322,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/27c92749-e69c-4377-aef4-4b202bf7597a,256,0,0
1734503700194,282,httpbin/submit/firefox-desktop/messaging-system/1/97879e7c-16f1-4a7e-bb7f-4e4f04aa6c99-7,200,OK,Thread Group 1-5,text,true,,865,2301,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/97879e7c-16f1-4a7e-bb7f-4e4f04aa6c99,282,0,0
1734503700248,253,httpbin/submit/firefox-desktop/newtab/1/4c85828a-da55-4413-b88e-a95c0ec8bfa6-14,200,OK,Thread Group 1-3,text,true,,747,2791,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/4c85828a-da55-4413-b88e-a95c0ec8bfa6,253,0,0
1734503700401,134,httpbin/complete/search-17,200,OK,Thread Group 1-1,text,true,,1150,295,7,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=http,134,0,0
1734503700240,300,httpbin/submit/firefox-desktop/newtab/1/e92d4d8c-e8cf-434e-8c1d-c1ed2a16c08a-10,200,OK,Thread Group 1-4,text,true,,844,3009,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/e92d4d8c-e8cf-434e-8c1d-c1ed2a16c08a,300,0,0
1734503700400,151,httpbin/complete/search-17,200,OK,Thread Group 1-2,text,true,,1150,295,7,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=http,151,0,0
1734503700230,399,httpbin/submit/firefox-desktop/use-counters/1/c30da70f-92dd-4793-8712-10393b95a1e8-1,200,OK,Thread Group 1-7,text,true,,918,4153,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/use-counters/1/c30da70f-92dd-4793-8712-10393b95a1e8,399,0,147
1734503700405,264,httpbin/submit/firefox-desktop/dau-reporting/1/2a6fdbeb-620a-428e-9ac4-c267fe3aaed1-5,200,OK,Thread Group 1-6,text,true,,743,2168,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/dau-reporting/1/2a6fdbeb-620a-428e-9ac4-c267fe3aaed1,264,0,0
1734503700541,141,httpbin/complete/search-18,200,OK,Thread Group 1-1,text,true,,1111,296,7,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=httpb,141,0,0
1734503700552,141,httpbin/complete/search-18,200,OK,Thread Group 1-2,text,true,,1111,296,7,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=httpb,141,0,0
1734503700477,287,httpbin/submit/firefox-desktop/messaging-system/1/181a9743-3a77-442b-87d5-14458f96b909-8,200,OK,Thread Group 1-5,text,true,,778,2319,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/181a9743-3a77-442b-87d5-14458f96b909,287,0,0
1734503700501,294,httpbin/submit/firefox-desktop/messaging-system/1/fbf71088-d58a-40ba-9250-6133cba39f6a-15,200,OK,Thread Group 1-3,text,true,,895,2298,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/fbf71088-d58a-40ba-9250-6133cba39f6a,293,0,0
1734503700540,297,httpbin/submit/firefox-desktop/newtab/1/bfa5e606-4866-4cea-a089-d4241ce739d7-11,200,OK,Thread Group 1-4,text,true,,850,3091,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/bfa5e606-4866-4cea-a089-d4241ce739d7,297,0,0
