timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734107448794,59,Moodle/success.txt-62,200,OK,Thread 1-1,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,59,0,0
1734107448852,62,Moodle/canonical.html-5,200,OK,Thread 1-3,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,62,0,0
1734107448854,60,Moodle/canonical.html-33,200,OK,Thread 1-2,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,60,0,0
1734107448854,60,Moodle/success.txt-61,200,OK,Thread 1-1,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,60,0,0
1734107448915,21,Moodle/public/img/program/pg-cs.jpg-60,200,OK,Thread 1-1,bin,true,,92320,422,13,13,https://cse.buet.ac.bd/public/img/program/pg-cs.jpg,9,0,0
1734107448937,37,Moodle/public/img/areabg.png-63,200,OK,Thread 1-1,bin,true,,46622,434,13,13,https://cse.buet.ac.bd/public/img/areabg.png,9,0,0
1734107448915,65,Moodle/success.txt-34,200,OK,Thread 1-2,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,65,0,0
1734107448914,66,Moodle/success.txt-7,200,OK,Thread 1-3,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,66,0,0
1734107448975,31,Moodle/public/img/aboutus/c12.jpg-65,200,OK,Thread 1-1,bin,true,,116795,420,13,13,https://cse.buet.ac.bd/public/img/aboutus/c12.jpg,8,0,0
1734107448980,71,Moodle/success.txt-6,200,OK,Thread 1-3,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,71,0,0
1734107448980,72,Moodle/success.txt-35,200,OK,Thread 1-2,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,72,0,0
1734107449052,44,Moodle/-36,200,OK,Thread 1-2,text,true,,8066,726,13,13,https://cse.buet.ac.bd/,14,0,0
1734107449052,14,Moodle/-36-0,301,Moved Permanently,Thread 1-2,text,true,,570,363,13,13,http://cse.buet.ac.bd/,14,0,0
1734107449066,30,Moodle/-36-1,200,OK,Thread 1-2,text,true,,7496,363,13,13,https://cse.buet.ac.bd/,30,0,0
1734107449097,9,Moodle/public/js/color-modes.js-40,200,OK,Thread 1-2,text,true,,1213,397,13,13,https://cse.buet.ac.bd/public/js/color-modes.js,8,0,0
1734107449106,10,Moodle/public/css/carousel.css-39,200,OK,Thread 1-2,text,true,,993,410,13,13,https://cse.buet.ac.bd/public/css/carousel.css,10,0,0
1734107449052,68,Moodle/canonical.html-8,200,OK,Thread 1-3,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,68,0,0
1734107449116,22,Moodle/public/js/bootstrap.bundle.min.js-42,200,OK,Thread 1-2,text,true,,24152,391,13,13,https://cse.buet.ac.bd/public/js/bootstrap.bundle.min.js,20,0,0
1734107449139,12,Moodle/public/css/main.css-44,200,OK,Thread 1-2,text,true,,3675,406,13,13,https://cse.buet.ac.bd/public/css/main.css,11,0,0
1734107449151,25,Moodle/public/js/jquery-1.11.2.min.js-43,200,OK,Thread 1-2,text,true,,33635,388,13,13,https://cse.buet.ac.bd/public/js/jquery-1.11.2.min.js,21,0,0
1734107449120,69,Moodle/success.txt-10,200,OK,Thread 1-3,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,69,0,0
1734107449007,184,Moodle/web/assets/img/news/VIP%20Cup%202023.jpg-57,200,OK,Thread 1-1,bin,true,,798119,434,13,13,https://cse.buet.ac.bd/web/assets/img/news/VIP%20Cup%202023.jpg,13,0,0
1734107449180,26,Moodle/public/css/bootstrap.min.css-41,200,OK,Thread 1-2,text,true,,31587,415,13,13,https://cse.buet.ac.bd/public/css/bootstrap.min.css,17,0,0
1734107449192,62,Moodle/public/img/aboutus/c21.jpg-66,200,OK,Thread 1-1,bin,true,,103870,420,13,13,https://cse.buet.ac.bd/public/img/aboutus/c21.jpg,24,0,0
1734107449189,70,Moodle/success.txt-9,200,OK,Thread 1-3,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,69,0,0
1734107449207,66,Moodle/canonical.html-38,200,OK,Thread 1-2,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,66,0,0
1734107449273,19,Moodle/public/js/main.js-45,200,OK,Thread 1-2,text,true,,801,375,13,13,https://cse.buet.ac.bd/public/js/main.js,19,0,0
1734107449256,65,Moodle/public/img/aboutus/c22.jpg-67,200,OK,Thread 1-1,bin,true,,143526,420,13,13,https://cse.buet.ac.bd/public/img/aboutus/c22.jpg,12,0,0
1734107449259,71,Moodle/canonical.html-11,200,OK,Thread 1-3,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,71,0,0
1734107449326,29,Moodle/public/img/program/ug.jpg-68,200,OK,Thread 1-1,bin,true,,69445,419,13,13,https://cse.buet.ac.bd/public/img/program/ug.jpg,10,0,0
1734107449294,72,Moodle/success.txt-47,200,OK,Thread 1-2,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,72,0,0
1734107449360,31,Moodle/public/img/program/pg-ai.jpg-69,200,OK,Thread 1-1,bin,true,,85383,422,14,14,https://cse.buet.ac.bd/public/img/program/pg-ai.jpg,9,0,0
1734107449331,61,Moodle/success.txt-12,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,60,0,0
1734107449392,29,Moodle/public/img/program/pg-se.jpg-70,200,OK,Thread 1-1,bin,true,,66391,422,14,14,https://cse.buet.ac.bd/public/img/program/pg-se.jpg,7,0,0
1734107449422,6,Moodle/public/img/Arrow-l.png-71,200,OK,Thread 1-1,bin,true,,956,416,14,14,https://cse.buet.ac.bd/public/img/Arrow-l.png,6,0,0
1734107449366,63,Moodle/success.txt-46,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,63,0,0
1734107449428,6,Moodle/public/img/Arrow-r.png-72,200,OK,Thread 1-1,bin,true,,950,416,14,14,https://cse.buet.ac.bd/public/img/Arrow-r.png,5,0,0
1734107449392,66,Moodle/success.txt-13,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,66,0,0
1734107449429,70,Moodle/canonical.html-48,200,OK,Thread 1-2,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,70,0,0
1734107449434,104,Moodle/public/img/service/Consultancy.jpg-73,200,OK,Thread 1-1,bin,true,,157553,428,14,14,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,8,0,0
1734107449459,83,Moodle/canonical.html-14,200,OK,Thread 1-3,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,83,0,0
1734107449500,64,Moodle/success.txt-49,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,64,0,0
1734107449539,67,Moodle/public/img/service/Training.jpg-74,200,OK,Thread 1-1,bin,true,,199284,425,14,14,https://cse.buet.ac.bd/public/img/service/Training.jpg,7,0,0
1734107449545,69,Moodle/success.txt-15,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,69,0,0
1734107449608,15,Moodle/public/img/logo.png-76,200,OK,Thread 1-1,bin,true,,13458,413,14,14,https://cse.buet.ac.bd/public/img/logo.png,15,0,0
1734107449570,71,Moodle/success.txt-50,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,71,0,0
1734107449614,74,Moodle/success.txt-16,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,74,0,0
1734107449642,75,Moodle/canonical.html-51,200,OK,Thread 1-2,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,75,0,0
1734107449689,74,Moodle/canonical.html-17,200,OK,Thread 1-3,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,74,0,0
1734107449717,73,Moodle/success.txt-52,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,73,0,0
1734107449764,81,Moodle/success.txt-18,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,81,0,0
1734107449791,74,Moodle/success.txt-53,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,73,0,0
1734107449866,17,Moodle/public/img/logo3.png-58,200,OK,Thread 1-2,bin,true,,11017,414,14,14,https://cse.buet.ac.bd/public/img/logo3.png,17,0,0
1734107449845,70,Moodle/success.txt-19,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,70,0,0
1734107449884,71,Moodle/canonical.html-54,200,OK,Thread 1-2,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,71,0,0
1734107449915,65,Moodle/canonical.html-20,200,OK,Thread 1-3,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,65,0,0
1734107449955,72,Moodle/success.txt-62,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,72,0,0
1734107449980,69,Moodle/success.txt-22,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,69,0,0
1734107450028,76,Moodle/success.txt-61,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,76,0,0
1734107450050,74,Moodle/success.txt-21,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,74,0,0
1734107450104,122,Moodle/public/img/program/pg-cs.jpg-60,200,OK,Thread 1-2,bin,true,,92320,422,14,14,https://cse.buet.ac.bd/public/img/program/pg-cs.jpg,46,0,0
1734107450227,39,Moodle/public/img/areabg.png-63,200,OK,Thread 1-2,bin,true,,46622,434,14,14,https://cse.buet.ac.bd/public/img/areabg.png,18,0,0
1734107450267,107,Moodle/public/img/aboutus/c12.jpg-65,200,OK,Thread 1-2,bin,true,,116795,420,14,14,https://cse.buet.ac.bd/public/img/aboutus/c12.jpg,22,0,0
1734107429373,21044,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to cse.buet.ac.bd:8080 [cse.buet.ac.bd/103.94.135.240] failed: Connection timed out: connect,Thread 1-4,text,false,"The operation lasted too long: It took 21,044 milliseconds, but should not have lasted longer than 400 milliseconds.",2758,0,14,14,https://cse.buet.ac.bd:8080/moodle/,0,0,21043
1734107450124,383,Moodle/moodle/-23,200,OK,Thread 1-3,text,true,,12081,474,14,14,https://cse.buet.ac.bd/moodle/,148,0,0
1734107450423,159,Moodle/canonical.html-1,200,OK,Thread 1-4,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,159,0,76
1734107450508,77,Moodle/canonical.html-24,200,OK,Thread 1-3,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,77,0,0
1734107450586,77,Moodle/success.txt-26,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,77,0,0
1734107450583,83,Moodle/success.txt-3,200,OK,Thread 1-4,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,83,0,0
1734107450664,87,Moodle/success.txt-25,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,87,0,0
1734107450666,88,Moodle/success.txt-2,200,OK,Thread 1-4,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,88,0,0
1734107450752,76,Moodle/canonical.html-27,200,OK,Thread 1-3,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,76,0,0
1734107450828,73,Moodle/success.txt-28,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,73,0,0
1734107450902,63,Moodle/success.txt-29,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,63,0,0
1734107450755,248,Moodle/moodle/-4,200,OK,Thread 1-4,text,true,,12666,740,14,14,https://cse.buet.ac.bd/moodle/,48,0,27
1734107450755,48,Moodle/moodle/-4-0,301,Moved Permanently,Thread 1-4,text,true,,585,370,14,14,http://cse.buet.ac.bd/moodle/,48,0,27
1734107450804,199,Moodle/moodle/-4-1,200,OK,Thread 1-4,text,true,,12081,370,14,14,https://cse.buet.ac.bd/moodle/,197,0,60
1734107450966,75,Moodle/canonical.html-30,200,OK,Thread 1-3,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,75,0,0
1734107450374,679,Moodle/web/assets/img/news/VIP%20Cup%202023.jpg-57,200,OK,Thread 1-2,bin,false,"The operation lasted too long: It took 679 milliseconds, but should not have lasted longer than 400 milliseconds.",798119,434,14,14,https://cse.buet.ac.bd/web/assets/img/news/VIP%20Cup%202023.jpg,21,0,0
1734107451003,71,Moodle/canonical.html-5,200,OK,Thread 1-4,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,71,0,0
1734107451042,81,Moodle/canonical.html-33,200,OK,Thread 1-3,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,81,0,0
1734107451054,81,Moodle/public/img/aboutus/c21.jpg-66,200,OK,Thread 1-2,bin,true,,103870,420,14,14,https://cse.buet.ac.bd/public/img/aboutus/c21.jpg,14,0,0
1734107451074,69,Moodle/success.txt-7,200,OK,Thread 1-4,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,68,0,0
1734107451124,78,Moodle/success.txt-34,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,78,0,0
1734107451143,71,Moodle/success.txt-6,200,OK,Thread 1-4,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,71,0,0
1734107451135,119,Moodle/public/img/aboutus/c22.jpg-67,200,OK,Thread 1-2,bin,true,,143526,420,14,14,https://cse.buet.ac.bd/public/img/aboutus/c22.jpg,18,0,0
1734107451203,65,Moodle/success.txt-35,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,65,0,0
1734107451215,77,Moodle/canonical.html-8,200,OK,Thread 1-4,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,77,0,0
1734107451255,66,Moodle/public/img/program/ug.jpg-68,200,OK,Thread 1-2,bin,true,,69445,419,14,14,https://cse.buet.ac.bd/public/img/program/ug.jpg,21,0,0
1734107451268,57,Moodle/-36,200,OK,Thread 1-3,text,true,,8066,726,14,14,https://cse.buet.ac.bd/,28,0,0
1734107451268,28,Moodle/-36-0,301,Moved Permanently,Thread 1-3,text,true,,570,363,14,14,http://cse.buet.ac.bd/,28,0,0
1734107451296,29,Moodle/-36-1,200,OK,Thread 1-3,text,true,,7496,363,14,14,https://cse.buet.ac.bd/,28,0,0
1734107451325,24,Moodle/public/js/color-modes.js-40,200,OK,Thread 1-3,text,true,,1213,397,14,14,https://cse.buet.ac.bd/public/js/color-modes.js,24,0,0
1734107451293,81,Moodle/success.txt-10,200,OK,Thread 1-4,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv6,81,0,0
1734107451351,31,Moodle/public/css/carousel.css-39,200,OK,Thread 1-3,text,true,,993,410,15,15,https://cse.buet.ac.bd/public/css/carousel.css,31,0,0
1734107451321,79,Moodle/public/img/program/pg-ai.jpg-69,200,OK,Thread 1-2,bin,true,,85383,422,15,15,https://cse.buet.ac.bd/public/img/program/pg-ai.jpg,11,0,0
1734107451375,83,Moodle/success.txt-9,200,OK,Thread 1-4,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv4,83,0,0
1734107451382,91,Moodle/public/js/bootstrap.bundle.min.js-42,200,OK,Thread 1-3,text,true,,24152,391,15,15,https://cse.buet.ac.bd/public/js/bootstrap.bundle.min.js,27,0,0
1734107451400,83,Moodle/public/img/program/pg-se.jpg-70,200,OK,Thread 1-2,bin,true,,66391,422,15,15,https://cse.buet.ac.bd/public/img/program/pg-se.jpg,27,0,0
1734107451474,16,Moodle/public/css/main.css-44,200,OK,Thread 1-3,text,true,,3675,406,15,15,https://cse.buet.ac.bd/public/css/main.css,16,0,0
1734107451486,12,Moodle/public/img/Arrow-l.png-71,200,OK,Thread 1-2,bin,true,,956,416,15,15,https://cse.buet.ac.bd/public/img/Arrow-l.png,12,0,0
1734107451499,10,Moodle/public/img/Arrow-r.png-72,200,OK,Thread 1-2,bin,true,,950,416,15,15,https://cse.buet.ac.bd/public/img/Arrow-r.png,10,0,0
1734107451462,85,Moodle/canonical.html-11,200,OK,Thread 1-4,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,85,0,0
1734107451549,79,Moodle/success.txt-12,200,OK,Thread 1-4,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv4,79,0,0
1734107451629,72,Moodle/success.txt-13,200,OK,Thread 1-4,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv6,72,0,0
1734107451510,191,Moodle/public/img/service/Consultancy.jpg-73,200,OK,Thread 1-2,bin,true,,157553,428,15,15,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,25,0,0
1734107451701,84,Moodle/canonical.html-14,200,OK,Thread 1-4,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,84,0,0
1734107451786,83,Moodle/success.txt-15,200,OK,Thread 1-4,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv4,83,0,0
1734107451491,433,Moodle/public/js/jquery-1.11.2.min.js-43,200,OK,Thread 1-3,text,false,"The operation lasted too long: It took 433 milliseconds, but should not have lasted longer than 400 milliseconds.",33635,388,15,15,https://cse.buet.ac.bd/public/js/jquery-1.11.2.min.js,45,0,0
1734107451701,231,Moodle/public/img/service/Training.jpg-74,200,OK,Thread 1-2,bin,true,,199284,425,15,15,https://cse.buet.ac.bd/public/img/service/Training.jpg,26,0,0
1734107451933,10,Moodle/public/img/logo.png-76,200,OK,Thread 1-2,bin,true,,13458,413,15,15,https://cse.buet.ac.bd/public/img/logo.png,10,0,0
1734107451870,75,Moodle/success.txt-16,200,OK,Thread 1-4,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv6,75,0,0
1734107451926,51,Moodle/public/css/bootstrap.min.css-41,200,OK,Thread 1-3,text,true,,31587,415,15,15,https://cse.buet.ac.bd/public/css/bootstrap.min.css,18,0,0
